time,logger,level,database,message,exception
2013-09-12 00:05:04.4000,Raven.Database.Server.HttpServer,Debug,,"Request #1,590: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:04.4000,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:04.4811,Raven.Database.Server.HttpServer,Debug,,"Request #1,591: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:04.4811,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:04.5691,Raven.Database.Server.HttpServer,Debug,,"Request #1,592: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:04.5691,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:05.8991,Raven.Database.Server.HttpServer,Debug,,"Request #1,593: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:05.8991,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:06.0426,Raven.Database.Server.HttpServer,Debug,,"Request #1,594: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:06.0426,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:06.1256,Raven.Database.Server.HttpServer,Debug,,"Request #1,595: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:06.1256,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:06.9867,Raven.Database.Server.HttpServer,Debug,,"Request #1,596: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:06.9867,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:07.1228,Raven.Database.Server.HttpServer,Debug,,"Request #1,597: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:07.1228,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:07.2068,Raven.Database.Server.HttpServer,Debug,,"Request #1,598: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:07.2068,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:08.1571,Raven.Database.Server.HttpServer,Debug,,"Request #1,599: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:08.1571,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:08.2981,Raven.Database.Server.HttpServer,Debug,,"Request #1,600: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:08.2981,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:08.3821,Raven.Database.Server.HttpServer,Debug,,"Request #1,601: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:08.3821,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:10.2693,Raven.Database.Server.HttpServer,Debug,,"Request #1,602: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:10.2693,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:10.3483,Raven.Database.Server.HttpServer,Debug,,"Request #1,603: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:10.3493,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:10.4263,Raven.Database.Server.HttpServer,Debug,,"Request #1,604: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:10.4263,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:10.5053,Raven.Database.Server.HttpServer,Debug,,"Request #1,605: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:10.5053,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 00:05:10.5944,Raven.Database.Server.HttpServer,Debug,,"Request #1,606: GET     -     0 ms - <system>   - 304 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-12 00:05:10.5944,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 0 ms
",
2013-09-12 01:02:00.2917,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 105, for: ReducingExecuter, will wait for additional work",
2013-09-12 01:02:00.2917,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 105, for: IndexingExecuter, will wait for additional work",
2013-09-12 01:23:53.5315,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-12 01:23:53.5315,Raven.Database.Server.HttpServer,Debug,,"Request #1,607: GET     -    61 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-12 01:23:53.5746,Raven.Database.Server.HttpServer,Debug,,"Request #1,608: HEAD    -     0 ms - <system>   - 200 - /indexes/CurrentEventIndex",
2013-09-12 01:23:53.7536,Raven.Database.Server.HttpServer,Debug,,"Request #1,609: PUT     -     0 ms - <system>   - 201 - /indexes/CurrentEventIndex",
2013-09-12 01:23:53.7666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-12 01:23:53.7666,Raven.Database.Server.HttpServer,Debug,,"Request #1,610: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-12 01:23:54.0449,Raven.Database.Server.HttpServer,Debug,,"Request #1,611: HEAD    -     0 ms - <system>   - 200 - /indexes/RegistrationByUserAndEvent",
2013-09-12 01:23:54.0449,Raven.Database.Server.HttpServer,Debug,,"Request #1,612: PUT     -     0 ms - <system>   - 201 - /indexes/RegistrationByUserAndEvent",
2013-09-12 01:23:54.0449,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-12 01:23:54.0449,Raven.Database.Server.HttpServer,Debug,,"Request #1,613: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-12 01:23:54.2959,Raven.Database.Server.HttpServer,Debug,,"Request #1,614: HEAD    -     0 ms - <system>   - 200 - /indexes/SessionSummaryPageIndex",
2013-09-12 01:23:54.2959,Raven.Database.Server.HttpServer,Debug,,"Request #1,615: PUT     -     0 ms - <system>   - 201 - /indexes/SessionSummaryPageIndex",
2013-09-12 01:23:54.2959,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-12 01:23:54.2959,Raven.Database.Server.HttpServer,Debug,,"Request #1,616: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-12 01:23:54.5460,Raven.Database.Server.HttpServer,Debug,,"Request #1,617: HEAD    -     0 ms - <system>   - 200 - /indexes/SubmittedSessionsIndex",
2013-09-12 01:23:54.5460,Raven.Database.Server.HttpServer,Debug,,"Request #1,618: PUT     -     0 ms - <system>   - 201 - /indexes/SubmittedSessionsIndex",
2013-09-12 01:23:54.5460,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-12 01:23:54.5460,Raven.Database.Server.HttpServer,Debug,,"Request #1,619: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-12 01:23:54.8260,Raven.Database.Server.HttpServer,Debug,,"Request #1,620: HEAD    -     0 ms - <system>   - 200 - /indexes/UserViaProviderIndex",
2013-09-12 01:23:54.8260,Raven.Database.Server.HttpServer,Debug,,"Request #1,621: PUT     -     0 ms - <system>   - 201 - /indexes/UserViaProviderIndex",
2013-09-12 01:23:54.8260,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-12 01:23:54.8260,Raven.Database.Server.HttpServer,Debug,,"Request #1,622: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-12 01:23:55.1110,Raven.Database.Server.HttpServer,Debug,,"Request #1,623: HEAD    -     0 ms - <system>   - 200 - /indexes/UserWithEmailIndex",
2013-09-12 01:23:55.1110,Raven.Database.Server.HttpServer,Debug,,"Request #1,624: PUT     -     0 ms - <system>   - 201 - /indexes/UserWithEmailIndex",
2013-09-12 01:23:55.1110,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-12 01:23:55.1110,Raven.Database.Server.HttpServer,Debug,,"Request #1,625: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-12 01:24:05.4326,Raven.Database.Server.HttpServer,Debug,,"Request #1,626: GET     -     0 ms - <system>   - 200 - /docs?pageSize=0&noCache=721742621",
2013-09-12 01:24:05.4746,Raven.Database.Server.HttpServer,Debug,<system>,"Request #1,627: GET     -     0 ms - <system>   - 200 - /changes/events?id=1/egpiz",
2013-09-12 01:24:05.4936,Raven.Database.Server.HttpServer,Debug,,"Request #1,628: GET     -     0 ms - <system>   - 200 - /changes/config?id=1/egpiz&command=watch-docs&noCache=-2041901661",
2013-09-12 01:24:05.4936,Raven.Database.Server.HttpServer,Debug,,"Request #1,629: GET     -     0 ms - <system>   - 200 - /changes/config?id=1/egpiz&command=watch-indexes&noCache=1604272127",
2013-09-12 01:24:05.4976,Raven.Database.Server.HttpServer,Debug,,"Request #1,630: GET     -     0 ms - <system>   - 200 - /changes/config?id=1/egpiz&command=watch-indexes&noCache=-1956077925",
2013-09-12 01:24:05.5366,Raven.Database.Server.HttpServer,Debug,,"Request #1,631: GET     -     0 ms - <system>   - 200 - /silverlight/ensureStartup?noCache=-550798632",
2013-09-12 01:24:05.5366,Raven.Database.Server.HttpServer,Debug,,"Request #1,632: GET     -     0 ms - <system>   - 200 - /build/version?noCache=-240041788",
2013-09-12 01:24:05.5436,Raven.Database.Server.HttpServer,Debug,,"Request #1,633: GET     -     0 ms - <system>   - 200 - /license/status?noCache=547134803",
2013-09-12 01:24:05.5436,Raven.Database.Server.HttpServer,Debug,,"Request #1,634: GET     -     2 ms - <system>   - 200 - /databases?pageSize=1024&noCache=-92114973",
2013-09-12 01:24:05.5436,Raven.Database.Server.HttpServer,Debug,,"Request #1,635: GET     -    11 ms - <system>   - 200 - /stats?noCache=-531461091",
2013-09-12 01:24:05.5726,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/StudioConfig' was not found,
2013-09-12 01:24:05.5726,Raven.Database.Server.HttpServer,Debug,,"Request #1,636: GET     -     0 ms - <system>   - 404 - /docs/Raven/StudioConfig?noCache=-1037738558",
2013-09-12 01:24:05.7456,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/StudioConfig' was not found,
2013-09-12 01:24:05.7456,Raven.Database.Server.HttpServer,Debug,,"Request #1,637: GET     -     0 ms - <system>   - 404 - /docs/Raven/StudioConfig?noCache=1108574935",
2013-09-12 01:24:05.8296,Raven.Database.Server.HttpServer,Debug,,"Request #1,638: GET     -     0 ms - <system>   - 200 - /license/status",
2013-09-12 01:24:08.7877,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/Columns/Default' was not found,
2013-09-12 01:24:08.7877,Raven.Database.Server.HttpServer,Debug,,"Request #1,639: GET     -     1 ms - <system>   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=-1575236662",
2013-09-12 01:24:08.7877,Raven.Database.Server.HttpServer,Debug,,"Request #1,640: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/Columns/Default?noCache=-1856935623",
2013-09-12 01:24:08.7877,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-09-12 01:24:08.7877,Raven.Database.Server.HttpServer,Debug,,"Request #1,641: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-728158145",
2013-09-12 01:24:08.8307,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-09-12 01:24:08.8307,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Sessions,
2013-09-12 01:24:08.8307,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:EventRegistrations,
2013-09-12 01:24:08.8307,Raven.Database.Server.HttpServer,Debug,,"Request #1,642: GET     -     1 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=0",
2013-09-12 01:24:08.8307,Raven.Database.Server.HttpServer,Debug,,"Request #1,643: GET     -     1 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ASessions&pageSize=0",
2013-09-12 01:24:08.8307,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Sessions
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 3 total.
",
2013-09-12 01:24:08.8307,Raven.Database.Server.HttpServer,Debug,,"Request #1,644: GET     -     1 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AEventRegistrations&pageSize=0",
2013-09-12 01:24:08.8347,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:EventRegistrations
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-12 01:24:08.8307,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-12 01:24:08.8347,Raven.Database.Server.HttpServer,Debug,,"Request #1,645: POST    -     8 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=-1952981008",
2013-09-12 01:24:08.8607,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/Columns/Collection/EventRegistrations' was not found,
2013-09-12 01:24:08.8607,Raven.Database.Server.HttpServer,Debug,,"Request #1,646: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/Columns/Collection/EventRegistrations?noCache=-1135919302",
2013-09-12 01:24:08.8938,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:EventRegistrations,
2013-09-12 01:24:08.8938,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'eventregistrations/257' was found,
2013-09-12 01:24:08.8938,Raven.Database.Server.HttpServer,Debug,,"Request #1,647: GET     -     2 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AEventRegistrations&pageSize=30&noCache=622641572",
2013-09-12 01:24:08.8938,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:EventRegistrations
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-09-12 01:24:09.6821,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/Columns/Collection/' was not found,
2013-09-12 01:24:09.6821,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/Columns/Collection/Sessions' was not found,
2013-09-12 01:24:09.6821,Raven.Database.Server.HttpServer,Debug,,"Request #1,648: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/Columns/Collection/?noCache=859375317",
2013-09-12 01:24:09.6821,Raven.Database.Server.HttpServer,Debug,,"Request #1,649: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/Columns/Collection/Sessions?noCache=-604506353",
2013-09-12 01:24:09.7193,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Sessions,
2013-09-12 01:24:09.7193,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Sessions,
