time,logger,level,database,message,exception
2013-09-11 00:34:37.5507,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0200-0000-000000000019 for Raven/DocumentsByEntityName",
2013-09-11 00:34:37.5687,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index SubmittedSessionsIndex for: Event_Id:events/code\-camp\-9 AND Submitter_Id:users/eisenbergeffect,
2013-09-11 00:34:37.5687,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on sessions/1 result in index SubmittedSessionsIndex gave document: 	__document_id IS: sessions/1
	Submitter_Id I-: users/eisenbergeffect
	Event_Id I-: events/code-camp-9
",
2013-09-11 00:34:37.5687,Raven.Database.Server.HttpServer,Debug,,Request # 949: GET     -     4 ms - <system>   - 200 - /indexes/SubmittedSessionsIndex?query=Event_Id%253Aevents%252Fcode%255C-camp%255C-9%2520AND%2520Submitter_Id%253Ausers%252Feisenbergeffect&pageSize=128,
2013-09-11 00:34:37.5687,Raven.Database.Server.HttpServer,Debug,,"	Query: Event_Id:events/code\-camp\-9 AND Submitter_Id:users/eisenbergeffect
	Time: 4 ms
	Index: SubmittedSessionsIndex
	Results: 0 returned out of 0 total.
",
2013-09-11 00:34:37.5867,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for SubmittedSessionsIndex,
2013-09-11 00:34:37.5867,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0200-0000-000000000019 for SubmittedSessionsIndex",
2013-09-11 00:34:37.5867,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 80 because: WORK BY IndexingExecuter,
2013-09-11 00:34:37.5867,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 80, for: ReducingExecuter, will wait for additional work",
2013-09-11 00:34:37.5867,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 80, for: IndexingExecuter, will wait for additional work",
2013-09-11 00:34:39.5174,Raven.Database.Server.HttpServer,Debug,,Request # 950: GET     -     4 ms - <system>   - 200 - /stats?noCache=97316718,
2013-09-11 00:34:45.3319,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index SubmittedSessionsIndex for: Event_Id:events/code\-camp\-9 AND Submitter_Id:users/eisenbergeffect,
2013-09-11 00:34:45.3319,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'sessions/1' was found,
2013-09-11 00:34:45.3319,Raven.Database.Server.HttpServer,Debug,,Request # 951: GET     -     3 ms - <system>   - 200 - /indexes/SubmittedSessionsIndex?query=Event_Id%253Aevents%252Fcode%255C-camp%255C-9%2520AND%2520Submitter_Id%253Ausers%252Feisenbergeffect&pageSize=128,
2013-09-11 00:34:45.3319,Raven.Database.Server.HttpServer,Debug,,"	Query: Event_Id:events/code\-camp\-9 AND Submitter_Id:users/eisenbergeffect
	Time: 3 ms
	Index: SubmittedSessionsIndex
	Results: 1 returned out of 1 total.
",
2013-09-11 00:34:45.3319,Raven.Database.Server.HttpServer,Debug,,Request # 952: GET     -     0 ms - <system>   - 304 - /indexes/SubmittedSessionsIndex?query=Event_Id%253Aevents%252Fcode%255C-camp%255C-9%2520AND%2520Submitter_Id%253Ausers%252Feisenbergeffect&pageSize=128,
2013-09-11 00:34:45.3319,Raven.Database.Server.HttpServer,Debug,,"	Query: Event_Id:events/code\-camp\-9 AND Submitter_Id:users/eisenbergeffect
	Time: 0 ms
",
2013-09-11 00:35:24.3441,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-09-11 00:35:24.3441,Raven.Database.Server.HttpServer,Debug,,Request # 953: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=1593501088,
2013-09-11 00:35:24.3441,Raven.Database.Server.HttpServer,Debug,,Request # 954: GET     -     1 ms - <system>   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=-370279052,
2013-09-11 00:35:24.3501,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Sessions,
2013-09-11 00:35:24.3501,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:EventRegistrations,
2013-09-11 00:35:24.3501,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-09-11 00:35:24.3501,Raven.Database.Server.HttpServer,Debug,,Request # 955: GET     -     4 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=0,
2013-09-11 00:35:24.3501,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-11 00:35:24.3501,Raven.Database.Server.HttpServer,Debug,,Request # 956: GET     -     4 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AEventRegistrations&pageSize=0,
2013-09-11 00:35:24.3501,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:EventRegistrations
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-11 00:35:24.3501,Raven.Database.Server.HttpServer,Debug,,Request # 957: GET     -     4 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ASessions&pageSize=0,
2013-09-11 00:35:24.3621,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Sessions
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-11 00:35:24.3621,Raven.Database.Server.HttpServer,Debug,,Request # 958: POST    -    14 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=-548443265,
2013-09-11 00:35:24.3871,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-09-11 00:35:24.3871,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/eisenbergeffect' was found,
2013-09-11 00:35:24.3871,Raven.Database.Server.HttpServer,Debug,,Request # 959: GET     -     1 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=-1325833016,
2013-09-11 00:35:24.3871,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-09-11 00:35:27.2310,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-09-11 00:35:27.2310,Raven.Database.Server.HttpServer,Debug,,Request # 960: GET     -     1 ms - <system>   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=-96499709,
2013-09-11 00:35:27.2310,Raven.Database.Server.HttpServer,Debug,,Request # 961: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=1871923914,
2013-09-11 00:35:27.2360,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Sessions,
2013-09-11 00:35:27.2360,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:EventRegistrations,
2013-09-11 00:35:27.2360,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-09-11 00:35:27.2360,Raven.Database.Server.HttpServer,Debug,,Request # 962: GET     -     1 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ASessions&pageSize=0,
2013-09-11 00:35:27.2360,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Sessions
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-11 00:35:27.2360,Raven.Database.Server.HttpServer,Debug,,Request # 964: GET     -     1 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AEventRegistrations&pageSize=0,
2013-09-11 00:35:27.2360,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:EventRegistrations
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-11 00:35:27.2360,Raven.Database.Server.HttpServer,Debug,,Request # 963: GET     -     1 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=0,
2013-09-11 00:35:27.2360,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-11 00:35:27.2360,Raven.Database.Server.HttpServer,Debug,,Request # 965: POST    -     9 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=-860362710,
2013-09-11 00:35:27.2600,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-09-11 00:35:27.2600,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/eisenbergeffect' was found,
2013-09-11 00:35:27.2600,Raven.Database.Server.HttpServer,Debug,,Request # 966: GET     -     1 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=127294387,
2013-09-11 00:35:27.2600,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-09-11 00:35:28.2153,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/Columns/Collection/Sessions' was not found,
2013-09-11 00:35:28.2153,Raven.Database.Server.HttpServer,Debug,,Request # 967: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/Columns/Collection/Sessions?noCache=-1021178741,
2013-09-11 00:35:28.2424,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Sessions,
2013-09-11 00:35:28.2424,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'sessions/1' was found,
2013-09-11 00:35:28.2424,Raven.Database.Server.HttpServer,Debug,,Request # 968: GET     -     2 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ASessions&pageSize=30&noCache=-779534620,
2013-09-11 00:35:28.2424,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Sessions
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-09-11 00:35:29.5078,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'sessions/1' was found,
2013-09-11 00:35:29.5078,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Sessions,
2013-09-11 00:35:29.5078,Raven.Database.Server.HttpServer,Debug,,Request # 969: GET     -     0 ms - <system>   - 200 - /docs/sessions/1?noCache=655718729,
2013-09-11 00:35:29.5078,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'sessions/1' was found,
2013-09-11 00:35:29.5098,Raven.Database.Server.HttpServer,Debug,,Request # 970: GET     -     2 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ASessions&pageSize=1&noCache=817218152,
2013-09-11 00:35:29.5098,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Sessions
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-09-11 00:35:29.5758,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'sessions' was not found,
2013-09-11 00:35:29.5758,Raven.Database.Server.HttpServer,Debug,,Request # 971: GET     -     0 ms - <system>   - 200 - /docs?startsWith=sessions%2F1%2F&start=0&pageSize=15&noCache=-1001391773,
2013-09-11 00:35:29.5758,Raven.Database.Server.HttpServer,Debug,,Request # 972: GET     -     0 ms - <system>   - 200 - /queries/?metadata-only=true&&id=sessions&noCache=-1230718235,
2013-09-11 00:35:29.5758,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'events/code-camp-9' was not found,
2013-09-11 00:35:29.5758,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/eisenbergeffect' was found,
2013-09-11 00:35:29.5758,Raven.Database.Server.HttpServer,Debug,,Request # 973: GET     -     0 ms - <system>   - 200 - /queries/?metadata-only=true&&id=events/code-camp-9&id=users/eisenbergeffect&noCache=-1567657534,
2013-09-11 00:36:06.9669,Raven.Database.Server.HttpServer,Debug,,Request # 974: GET     -     0 ms - <system>   - 304 - /indexes/SubmittedSessionsIndex?query=Event_Id%253Aevents%252Fcode%255C-camp%255C-9%2520AND%2520Submitter_Id%253Ausers%252Feisenbergeffect&pageSize=128,
2013-09-11 00:36:06.9669,Raven.Database.Server.HttpServer,Debug,,"	Query: Event_Id:events/code\-camp\-9 AND Submitter_Id:users/eisenbergeffect
	Time: 0 ms
",
2013-09-11 00:36:07.0440,Raven.Database.Server.HttpServer,Debug,,Request # 975: GET     -     0 ms - <system>   - 304 - /indexes/SubmittedSessionsIndex?query=Event_Id%253Aevents%252Fcode%255C-camp%255C-9%2520AND%2520Submitter_Id%253Ausers%252Feisenbergeffect&pageSize=128,
2013-09-11 00:36:07.0440,Raven.Database.Server.HttpServer,Debug,,"	Query: Event_Id:events/code\-camp\-9 AND Submitter_Id:users/eisenbergeffect
	Time: 0 ms
",
