time,logger,level,database,message,exception
2013-09-13 09:17:14.2664,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 421, for: ReducingExecuter, will wait for additional work",
2013-09-13 09:17:14.3209,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 421, for: IndexingExecuter, will wait for additional work",
2013-09-13 09:59:40.8017,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 09:59:40.8017,Raven.Database.Server.HttpServer,Debug,,"Request #5,378: GET     -     1 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 09:59:40.9618,Raven.Database.Server.HttpServer,Debug,,"Request #5,379: HEAD    -     0 ms - <system>   - 200 - /indexes/CurrentEventIndex",
2013-09-13 09:59:41.0748,Raven.Database.Server.HttpServer,Debug,,"Request #5,380: PUT     -     0 ms - <system>   - 201 - /indexes/CurrentEventIndex",
2013-09-13 09:59:41.0878,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 09:59:41.0878,Raven.Database.Server.HttpServer,Debug,,"Request #5,381: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 09:59:41.3236,Raven.Database.Server.HttpServer,Debug,,"Request #5,382: HEAD    -     0 ms - <system>   - 200 - /indexes/SessionSummaryPageIndex",
2013-09-13 09:59:41.3236,Raven.Database.Server.HttpServer,Debug,,"Request #5,383: PUT     -     0 ms - <system>   - 201 - /indexes/SessionSummaryPageIndex",
2013-09-13 09:59:41.3236,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 09:59:41.3236,Raven.Database.Server.HttpServer,Debug,,"Request #5,384: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 09:59:41.5577,Raven.Database.Server.HttpServer,Debug,,"Request #5,385: HEAD    -     0 ms - <system>   - 200 - /indexes/SpeakerPageIndex",
2013-09-13 09:59:41.5577,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 09:59:41.5577,Raven.Database.Server.HttpServer,Debug,,"Request #5,386: PUT     -     0 ms - <system>   - 201 - /indexes/SpeakerPageIndex",
2013-09-13 09:59:41.5577,Raven.Database.Server.HttpServer,Debug,,"Request #5,387: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 09:59:41.7787,Raven.Database.Server.HttpServer,Debug,,"Request #5,388: HEAD    -     0 ms - <system>   - 200 - /indexes/SubmittedSessionsIndex",
2013-09-13 09:59:41.7787,Raven.Database.Server.HttpServer,Debug,,"Request #5,389: PUT     -     0 ms - <system>   - 201 - /indexes/SubmittedSessionsIndex",
2013-09-13 09:59:41.7787,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 09:59:41.7787,Raven.Database.Server.HttpServer,Debug,,"Request #5,390: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 09:59:42.0009,Raven.Database.Server.HttpServer,Debug,,"Request #5,391: HEAD    -     0 ms - <system>   - 200 - /indexes/UserViaProviderIndex",
2013-09-13 09:59:42.0039,Raven.Database.Server.HttpServer,Debug,,"Request #5,392: PUT     -     0 ms - <system>   - 201 - /indexes/UserViaProviderIndex",
2013-09-13 09:59:42.0039,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 09:59:42.0039,Raven.Database.Server.HttpServer,Debug,,"Request #5,393: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 09:59:42.2378,Raven.Database.Server.HttpServer,Debug,,"Request #5,394: HEAD    -     0 ms - <system>   - 200 - /indexes/UserWithEmailIndex",
2013-09-13 09:59:42.2378,Raven.Database.Server.HttpServer,Debug,,"Request #5,395: PUT     -     0 ms - <system>   - 201 - /indexes/UserWithEmailIndex",
2013-09-13 09:59:42.2378,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 09:59:42.2378,Raven.Database.Server.HttpServer,Debug,,"Request #5,396: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 09:59:42.7108,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index CurrentEventIndex for: IsCurrent:true,
2013-09-13 09:59:42.7108,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'events/code-camp-9' was found,
2013-09-13 09:59:42.7108,Raven.Database.Server.HttpServer,Debug,,"Request #5,397: GET     -     3 ms - <system>   - 200 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-13 09:59:42.7108,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 2 ms
	Index: CurrentEventIndex
	Results: 1 returned out of 1 total.
",
2013-09-13 10:11:20.4267,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 10:11:20.4267,Raven.Database.Server.HttpServer,Debug,,"Request #5,398: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 10:11:20.5964,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'events/code-camp-9' was found,
2013-09-13 10:11:20.5964,Raven.Database.Server.HttpServer,Debug,,"Request #5,399: GET     -     0 ms - <system>   - 200 - /docs/events/code-camp-9",
2013-09-13 10:17:14.2735,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 421, for: ReducingExecuter, will wait for additional work",
2013-09-13 10:17:14.3253,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 421, for: IndexingExecuter, will wait for additional work",
2013-09-13 11:17:14.2761,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 421, for: ReducingExecuter, will wait for additional work",
2013-09-13 11:17:14.3319,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 421, for: IndexingExecuter, will wait for additional work",
2013-09-13 12:17:14.2787,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 421, for: ReducingExecuter, will wait for additional work",
2013-09-13 12:17:14.3464,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 421, for: IndexingExecuter, will wait for additional work",
2013-09-13 12:31:30.6278,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 12:31:30.6278,Raven.Database.Server.HttpServer,Debug,,"Request #5,400: GET     -     1 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 12:31:30.8088,Raven.Database.Server.HttpServer,Debug,,"Request #5,401: HEAD    -     0 ms - <system>   - 200 - /indexes/CurrentEventIndex",
2013-09-13 12:31:30.9088,Raven.Database.Server.HttpServer,Debug,,"Request #5,402: PUT     -     0 ms - <system>   - 201 - /indexes/CurrentEventIndex",
2013-09-13 12:31:30.9228,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 12:31:30.9228,Raven.Database.Server.HttpServer,Debug,,"Request #5,403: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 12:31:31.1965,Raven.Database.Server.HttpServer,Debug,,"Request #5,404: HEAD    -     0 ms - <system>   - 200 - /indexes/SessionSummaryPageIndex",
2013-09-13 12:31:31.2015,Raven.Database.Server.HttpServer,Debug,,"Request #5,405: PUT     -     0 ms - <system>   - 201 - /indexes/SessionSummaryPageIndex",
2013-09-13 12:31:31.2015,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 12:31:31.2015,Raven.Database.Server.HttpServer,Debug,,"Request #5,406: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 12:31:31.4586,Raven.Database.Server.HttpServer,Debug,,"Request #5,407: HEAD    -     0 ms - <system>   - 200 - /indexes/SpeakerPageIndex",
2013-09-13 12:31:31.4586,Raven.Database.Server.HttpServer,Debug,,"Request #5,408: PUT     -     0 ms - <system>   - 201 - /indexes/SpeakerPageIndex",
2013-09-13 12:31:31.4586,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 12:31:31.4586,Raven.Database.Server.HttpServer,Debug,,"Request #5,409: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 12:31:31.7168,Raven.Database.Server.HttpServer,Debug,,"Request #5,410: HEAD    -     0 ms - <system>   - 200 - /indexes/SubmittedSessionsIndex",
2013-09-13 12:31:31.7168,Raven.Database.Server.HttpServer,Debug,,"Request #5,411: PUT     -     0 ms - <system>   - 201 - /indexes/SubmittedSessionsIndex",
2013-09-13 12:31:31.7168,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 12:31:31.7168,Raven.Database.Server.HttpServer,Debug,,"Request #5,412: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 12:31:31.9668,Raven.Database.Server.HttpServer,Debug,,"Request #5,413: HEAD    -     0 ms - <system>   - 200 - /indexes/UserViaProviderIndex",
2013-09-13 12:31:31.9668,Raven.Database.Server.HttpServer,Debug,,"Request #5,414: PUT     -     0 ms - <system>   - 201 - /indexes/UserViaProviderIndex",
2013-09-13 12:31:31.9668,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 12:31:31.9668,Raven.Database.Server.HttpServer,Debug,,"Request #5,415: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 12:31:32.2189,Raven.Database.Server.HttpServer,Debug,,"Request #5,416: HEAD    -     0 ms - <system>   - 200 - /indexes/UserWithEmailIndex",
2013-09-13 12:31:32.2189,Raven.Database.Server.HttpServer,Debug,,"Request #5,417: PUT     -     0 ms - <system>   - 201 - /indexes/UserWithEmailIndex",
2013-09-13 12:31:32.2189,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Replication/Destinations' was not found,
2013-09-13 12:31:32.2189,Raven.Database.Server.HttpServer,Debug,,"Request #5,418: GET     -     0 ms - <system>   - 404 - /docs/Raven/Replication/Destinations",
2013-09-13 12:31:33.4930,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index CurrentEventIndex for: IsCurrent:true,
2013-09-13 12:31:33.4930,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'events/code-camp-9' was found,
2013-09-13 12:31:33.4930,Raven.Database.Server.HttpServer,Debug,,"Request #5,419: GET     -     3 ms - <system>   - 200 - /indexes/CurrentEventIndex?query=IsCurrent%253Atrue&pageSize=2",
2013-09-13 12:31:33.4930,Raven.Database.Server.HttpServer,Debug,,"	Query: IsCurrent:true
	Time: 2 ms
	Index: CurrentEventIndex
	Results: 1 returned out of 1 total.
",
2013-09-13 12:31:38.6447,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index UserViaProviderIndex for: OAuthAccounts_Provider:fakefacebook AND OAuthAccounts_ProviderUserId:FakeId\-ABCDEFGHIJKLMNOPQRSTUVWXYZ,
2013-09-13 12:31:38.6447,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/eisenbergeffect' was found,
2013-09-13 12:31:38.6447,Raven.Database.Server.HttpServer,Debug,,"Request #5,420: GET     -     5 ms - <system>   - 200 - /indexes/UserViaProviderIndex?query=OAuthAccounts_Provider%253Afakefacebook%2520AND%2520OAuthAccounts_ProviderUserId%253AFakeId%255C-ABCDEFGHIJKLMNOPQRSTUVWXYZ&pageSize=2",
2013-09-13 12:31:38.6447,Raven.Database.Server.HttpServer,Debug,,"	Query: OAuthAccounts_Provider:fakefacebook AND OAuthAccounts_ProviderUserId:FakeId\-ABCDEFGHIJKLMNOPQRSTUVWXYZ
	Time: 4 ms
	Index: UserViaProviderIndex
	Results: 1 returned out of 1 total.
",
2013-09-13 12:52:00.6339,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-09-13 12:52:00.6339,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/eisenbergeffect' was found,
2013-09-13 12:52:00.6339,Raven.Database.Server.HttpServer,Debug,,"Request #5,421: GET     -     2 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=-1780738031",
2013-09-13 12:52:00.6339,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-09-13 12:52:02.0783,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/eisenbergeffect' was found,
2013-09-13 12:52:02.0783,Raven.Database.Server.HttpServer,Debug,,"Request #5,422: GET     -     0 ms - <system>   - 200 - /docs/users/eisenbergeffect?noCache=228680275",
2013-09-13 12:52:02.0783,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-09-13 12:52:02.0783,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/eisenbergeffect' was found,
2013-09-13 12:52:02.0783,Raven.Database.Server.HttpServer,Debug,,"Request #5,423: GET     -     2 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=1&noCache=-1980367278",
2013-09-13 12:52:02.0783,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-09-13 12:52:02.1643,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users' was not found,
2013-09-13 12:52:02.1643,Raven.Database.Server.HttpServer,Debug,,"Request #5,424: GET     -     0 ms - <system>   - 200 - /queries/?metadata-only=true&&id=users&noCache=-703816843",
2013-09-13 12:52:02.1643,Raven.Database.Server.HttpServer,Debug,,"Request #5,425: GET     -     0 ms - <system>   - 200 - /docs?startsWith=users%2Feisenbergeffect%2F&start=0&pageSize=15&noCache=-2012056354",
2013-09-13 12:52:47.1021,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'Raven/Studio/PriorityColumns' was not found,
2013-09-13 12:52:47.1021,Raven.Database.Server.HttpServer,Debug,,"Request #5,426: GET     -     0 ms - <system>   - 404 - /docs/Raven/Studio/PriorityColumns?noCache=-1209011310",
2013-09-13 12:52:47.1021,Raven.Database.Server.HttpServer,Debug,,"Request #5,427: GET     -     1 ms - <system>   - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=-163523069",
2013-09-13 12:52:47.1021,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Events,
2013-09-13 12:52:47.1021,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-09-13 12:52:47.1021,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Sessions,
2013-09-13 12:52:47.1021,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Registrations,
2013-09-13 12:52:47.1021,Raven.Database.Server.HttpServer,Debug,,"Request #5,428: GET     -     3 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=0",
2013-09-13 12:52:47.1021,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-13 12:52:47.1021,Raven.Database.Server.HttpServer,Debug,,"Request #5,430: GET     -     3 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ASessions&pageSize=0",
2013-09-13 12:52:47.1161,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Sessions
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-13 12:52:47.1021,Raven.Database.Server.HttpServer,Debug,,"Request #5,429: GET     -     3 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AEvents&pageSize=0",
2013-09-13 12:52:47.1021,Raven.Database.Server.HttpServer,Debug,,"Request #5,431: GET     -     4 ms - <system>   - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ARegistrations&pageSize=0",
2013-09-13 12:52:47.1161,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Registrations
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-13 12:52:47.1161,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Events
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2013-09-13 12:52:47.1161,Raven.Database.Server.HttpServer,Debug,,"Request #5,432: POST    -    14 ms - <system>   - 200 - /multi_get?parallel=yes&noCache=1987214259",
2013-09-13 12:52:47.1421,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-09-13 12:52:47.1421,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/eisenbergeffect' was found,
2013-09-13 12:52:47.1421,Raven.Database.Server.HttpServer,Debug,,"Request #5,433: GET     -     1 ms - <system>   - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=30&noCache=295448166",
2013-09-13 12:52:47.1421,Raven.Database.Server.HttpServer,Debug,,"	Query: Tag:Users
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Raven/DocumentsByEntityName for: Tag:Users,
2013-09-13 12:52:51.9821,Raven.Database.DocumentDatabase,Debug,<system>,Delete a document with key: users/eisenbergeffect and etag ,
2013-09-13 12:52:51.9821,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'users/eisenbergeffect' was deleted,
2013-09-13 12:52:51.9821,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 422 because: DEL users/eisenbergeffect,
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Found a total of 1 documents that requires indexing since etag: 00000001-0000-0200-0000-000000000091: (events/code-camp-9/sessions/0-60-with-durandal-2-0),
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After read triggers executed, 1 documents remained",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"All documents have been filtered for CurrentEventIndex, no indexing will be performed, updating to 00000001-0000-0200-0000-000000000092, 09/13/2013 01:17:14",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000001-0000-0200-0000-000000000091: (events/code-camp-9/sessions/0-60-with-durandal-2-0)",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"All documents have been filtered for RegistrationByUserAndEvent, no indexing will be performed, updating to 00000001-0000-0200-0000-000000000092, 09/13/2013 01:17:14",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: SessionSummaryPageIndex, LastIndexedEtag: 00000001-0000-0200-0000-000000000091: (events/code-camp-9/sessions/0-60-with-durandal-2-0)",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: SpeakerPageIndex, LastIndexedEtag: 00000001-0000-0200-0000-000000000091: (events/code-camp-9/sessions/0-60-with-durandal-2-0)",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexName: SubmittedSessionsIndex, LastIndexedEtag: 00000001-0000-0200-0000-000000000091: (events/code-camp-9/sessions/0-60-with-durandal-2-0)",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"All documents have been filtered for UserViaProviderIndex, no indexing will be performed, updating to 00000001-0000-0200-0000-000000000092, 09/13/2013 01:17:14",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"All documents have been filtered for UserWithEmailIndex, no indexing will be performed, updating to 00000001-0000-0200-0000-000000000092, 09/13/2013 01:17:14",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: SpeakerPageIndex. (events/code-camp-9/sessions/0-60-with-durandal-2-0),
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: SubmittedSessionsIndex. (events/code-camp-9/sessions/0-60-with-durandal-2-0),
2013-09-13 12:52:51.9821,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on events/code-camp-9/sessions/0-60-with-durandal-2-0 result in index SubmittedSessionsIndex gave document: 	__document_id IS: events/code-camp-9/sessions/0-60-with-durandal-2-0
	User_Id I-: users/eisenbergeffect
	Event_Id I-: events/code-camp-9
",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Raven/DocumentsByEntityName. (events/code-camp-9/sessions/0-60-with-durandal-2-0),
2013-09-13 12:52:51.9821,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: SessionSummaryPageIndex. (events/code-camp-9/sessions/0-60-with-durandal-2-0),
2013-09-13 12:52:51.9821,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,Document with key 'users/eisenbergeffect' was not found,
2013-09-13 12:52:51.9821,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on events/code-camp-9/sessions/0-60-with-durandal-2-0 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: events/code-camp-9/sessions/0-60-with-durandal-2-0
	Tag I-: Sessions
	LastModified I-: 2013-09-13T01:17:14.1440605Z
",
2013-09-13 12:52:51.9821,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on events/code-camp-9/sessions/0-60-with-durandal-2-0 result in index SessionSummaryPageIndex gave document: 	__document_id IS: events/code-camp-9/sessions/0-60-with-durandal-2-0
	Id I-: events/code-camp-9/sessions/0-60-with-durandal-2-0
	Name I-: 0-60 With Durandal 2.0
	Description I-: Durandal is a second generation Single Page Application (SPA) framework that aspires to give developers building rich web apps a pleasant and productive experience. In this session you'll see just how simple it can be to build JavaScript applications for web, mobile and desktop. We'll start from ground zero and cover project setup, building modules and views, handling navigation, application lifecycle and more. Enter the next generation of web development now, with Durandal.
	SubmitterId IS: users/eisenbergeffect
	Status I-: Approved
	Event_Id IS: events/code-camp-9
",
2013-09-13 12:52:51.9821,Raven.Database.Server.HttpServer,Debug,,"Request #5,434: DELETE  -     9 ms - <system>   - 200 - /bulk_docs/Raven/DocumentsByEntityName?query=Tag%253AUsers&pageSize=128&allowStale=True",
2013-09-13 12:52:52.0111,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 422, for: ReducingExecuter, will wait for additional work",
2013-09-13 12:52:52.0111,Raven.Database.Indexing.Index.Indexing,Debug,,Mapped 1 documents for SpeakerPageIndex,
2013-09-13 12:52:52.0131,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 00000001-0000-0200-0000-000000000092 for SpeakerPageIndex",
2013-09-13 12:52:52.0131,Raven.Database.Server.HttpServer,Debug,,"Request #5,435: GET     -    34 ms - <system>   - 200 - /stats?noCache=1178459590",
2013-09-13 12:52:52.0621,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for SubmittedSessionsIndex,
